Product_Name,Date_Only,Sales,XGB_Prediction
Bacon,2025-11-20,7,4.206728629767895
Bacon,2025-11-21,7,4.676871530711651
Bacon,2025-11-22,5,6.052799418568611
Bacon,2025-11-23,4,5.916938617825508
Bacon,2025-11-24,2,4.189643949270248
Bacon,2025-11-25,6,3.6670482009649277
Bacon,2025-11-26,2,3.9781562611460686
Bacon,2025-11-27,5,4.062800548970699
Bacon,2025-11-28,12,4.414589092135429
Bacon,2025-11-29,3,5.616371899843216
Bacon,2025-11-30,15,5.658510409295559
Bacon Bap,2025-11-01,26,14.333469331264496
Bacon Bap,2025-11-02,26,14.514967307448387
Bacon Bap,2025-11-03,8,13.074277698993683
Bacon Bap,2025-11-04,14,13.23324754089117
Bacon Bap,2025-11-05,14,14.011441066861153
Bacon Bap,2025-11-06,22,14.20900610089302
Bacon Bap,2025-11-07,18,15.890318468213081
Bacon Bap,2025-11-08,20,16.70065386593342
Bacon Bap,2025-11-09,12,15.006753832101822
Bacon Bap,2025-11-10,5,13.297858700156212
Bacon Bap,2025-11-11,14,13.106566846370697
Bacon Bap,2025-11-12,12,13.398311622440815
Bacon Bap,2025-11-13,9,14.534656077623367
Bacon Bap,2025-11-14,17,15.322865083813667
Bacon Bap,2025-11-15,10,16.763022407889366
Bacon Bap,2025-11-16,14,15.113863095641136
Bacon Bap,2025-11-17,13,12.879871428012848
Bacon Bap,2025-11-18,11,12.887718804180622
Bacon Bap,2025-11-19,13,12.67341886088252
Bacon Bap,2025-11-20,7,13.942768320441246
Bacon Bap,2025-11-21,16,15.699425637722015
Bacon Bap,2025-11-22,17,16.99620185792446
Bacon Bap,2025-11-23,18,15.576409488916397
Bacon Bap,2025-11-24,26,13.626723915338516
Bacon Bap,2025-11-25,10,13.476679496467113
Bacon Bap,2025-11-26,15,13.59202516078949
Bacon Bap,2025-11-27,11,15.360037744045258
Bacon Bap,2025-11-28,11,16.088648736476898
Bacon Bap,2025-11-29,16,17.451982989907265
Bacon Bap,2025-11-30,26,16.012095630168915
Bacon Egg Brioch,2025-11-01,1,2.663858726620674
Bacon Egg Brioch,2025-11-02,4,2.948114775121212
Bacon Egg Brioch,2025-11-03,1,2.061083659529686
Bacon Egg Brioch,2025-11-04,2,2.2521323785185814
Bacon Egg Brioch,2025-11-05,2,2.071775272488594
Bacon Egg Brioch,2025-11-06,2,2.2758020386099815
Bacon Egg Brioch,2025-11-07,3,2.713125854730606
Bacon Egg Brioch,2025-11-08,3,3.0714451670646667
Bacon Egg Brioch,2025-11-09,3,2.983904004096985
Bacon Egg Brioch,2025-11-10,2,2.119942009449005
Bacon Egg Brioch,2025-11-11,2,2.1187464594841003
Bacon Egg Brioch,2025-11-12,0,2.1254279240965843
Bacon Egg Brioch,2025-11-13,3,2.3772816881537437
Bacon Egg Brioch,2025-11-14,0,2.601789690554142
Bacon Egg Brioch,2025-11-15,3,2.8241393715143204
Bacon Egg Brioch,2025-11-16,6,2.786779299378395
Bacon Egg Brioch,2025-11-17,3,2.0616545751690865
Bacon Egg Brioch,2025-11-18,0,1.9680971950292587
Bacon Egg Brioch,2025-11-19,0,1.9501744955778122
Bacon Egg Brioch,2025-11-20,2,2.1747527197003365
Bacon Egg Brioch,2025-11-21,3,2.2206660583615303
Bacon Egg Brioch,2025-11-22,1,2.7538835629820824
Bacon Egg Brioch,2025-11-23,5,2.74409618973732
Bacon Egg Brioch,2025-11-24,2,2.098515674471855
Bacon Egg Brioch,2025-11-25,1,2.047358065843582
Bacon Egg Brioch,2025-11-26,0,2.0879052504897118
Bacon Egg Brioch,2025-11-27,1,2.2145542055368423
Bacon Egg Brioch,2025-11-28,2,2.287648431956768
Bacon Egg Brioch,2025-11-29,0,2.765602633357048
Bacon Egg Brioch,2025-11-30,4,2.6931392401456833
Bacon Waffle,2025-11-01,1,4.702400870621204
Bacon Waffle,2025-11-02,12,4.457700416445732
Bacon Waffle,2025-11-03,5,2.774744436144829
Bacon Waffle,2025-11-04,2,2.7311058826744556
Bacon Waffle,2025-11-05,4,2.814355429261923
Bacon Waffle,2025-11-06,2,3.0509785041213036
Bacon Waffle,2025-11-07,5,3.084750033915043
Bacon Waffle,2025-11-08,1,3.880705565214157
Bacon Waffle,2025-11-09,3,4.018236145377159
Bacon Waffle,2025-11-10,0,2.3877533823251724
Bacon Waffle,2025-11-11,0,2.3205029852688313
Bacon Waffle,2025-11-12,2,2.6166534274816513
Bacon Waffle,2025-11-13,1,2.829406961798668
Bacon Waffle,2025-11-14,4,2.916268602013588
Bacon Waffle,2025-11-15,2,3.755319118499756
Bacon Waffle,2025-11-16,4,3.914245583117008
Bacon Waffle,2025-11-17,3,2.4220268055796623
Bacon Waffle,2025-11-18,2,2.3885384798049927
Bacon Waffle,2025-11-19,0,2.235340394079685
Bacon Waffle,2025-11-20,1,2.453517198562622
Bacon Waffle,2025-11-21,1,2.6854069754481316
Bacon Waffle,2025-11-22,4,3.706682175397873
Bacon Waffle,2025-11-23,2,3.7523075491189957
Bacon Waffle,2025-11-24,3,2.428757630288601
Bacon Waffle,2025-11-25,2,2.3412962183356285
Bacon Waffle,2025-11-26,1,2.3112472146749496
Bacon Waffle,2025-11-27,2,2.483363777399063
Bacon Waffle,2025-11-28,5,2.6354098469018936
Bacon Waffle,2025-11-29,3,3.5444878190755844
Bacon Waffle,2025-11-30,5,3.451543539762497
Baked Beans,2025-11-01,3,4.146940596401691
Baked Beans,2025-11-02,8,4.584348678588867
Baked Beans,2025-11-03,3,3.2554027400910854
Baked Beans,2025-11-04,6,2.543682660907507
Baked Beans,2025-11-05,3,3.14404771104455
Baked Beans,2025-11-06,5,3.3499085009098053
Baked Beans,2025-11-07,9,3.434501811861992
Baked Beans,2025-11-08,5,3.921135663986206
Baked Beans,2025-11-09,7,3.8008569478988647
Baked Beans,2025-11-10,1,2.597736679017544
Baked Beans,2025-11-11,7,2.1746019311249256
Baked Beans,2025-11-12,5,2.5737861022353172
Baked Beans,2025-11-13,2,2.9353676810860634
Baked Beans,2025-11-14,5,2.962820552289486
Baked Beans,2025-11-15,4,3.3513240069150925
Baked Beans,2025-11-16,8,3.468427799642086
Baked Beans,2025-11-17,7,2.1459209322929382
Baked Beans,2025-11-18,2,2.0592326298356056
Baked Beans,2025-11-19,2,1.983471293002367
Baked Beans,2025-11-20,8,2.2627678215503693
Baked Beans,2025-11-21,9,2.4993929117918015
Baked Beans,2025-11-22,7,3.2589594647288322
Baked Beans,2025-11-23,6,3.347863584756851
Baked Beans,2025-11-24,7,2.1547232940793037
Baked Beans,2025-11-25,3,1.992488756775856
Baked Beans,2025-11-26,7,2.007865831255913
Baked Beans,2025-11-27,6,2.2047729417681694
Baked Beans,2025-11-28,1,2.3312375098466873
Baked Beans,2025-11-29,2,3.0337032824754715
Baked Beans,2025-11-30,8,3.2974864318966866
Baked Beans JP,2025-11-01,0,0.22371682804077864
Baked Beans JP,2025-11-02,0,0.29707818618044257
Baked Beans JP,2025-11-03,0,0.13975796359591186
Baked Beans JP,2025-11-04,0,0.15604028338566422
Baked Beans JP,2025-11-05,0,0.17438246682286263
Baked Beans JP,2025-11-06,0,0.1393197770230472
Baked Beans JP,2025-11-07,0,0.17574236681684852
Baked Beans JP,2025-11-08,1,0.21723823994398117
Baked Beans JP,2025-11-09,1,0.2636027820408344
Baked Beans JP,2025-11-10,0,0.17472070548683405
Baked Beans JP,2025-11-11,0,0.1488702204078436
Baked Beans JP,2025-11-12,0,0.1945378789678216
